"sale_price"	"sq_ft_lot"	"sq_rt_price"	"recipt_price"	"log_sale_price"	"log_lot_size"	"resid"	"stand_resid"	"stud_resid"	"cooks_dist"	"dfbeta.(Intercept)"	"dfbeta.sq_ft_lot"	"dffit"	"leverage"	"covariance_ratios"
549900	2899	741.552425658497	1.81851245681033e-06	13.2174917224959	7.97212112892166	-94388.4331755853	-0.235109200387055	-0.23510056638806	2.39618392620499e-06	-8.31018073484049	4.37592595834833e-05	-0.00218906735282544	8.66908470332909e-05	1.00023361801284
547927	5425	740.220912971256	1.82506063763969e-06	13.2138973453779	8.59877317840866	-98511.0400844424	-0.245377804605088	-0.245368840567415	2.54415670402327e-06	-8.54046035693949	3.9702193549899e-05	-0.00225564661386295	8.45019245036469e-05	1.00023066106235
525000	9600	724.568837309472	1.9047619047619e-06	13.1711535415738	9.16951837745593	-124990.933530396	-0.311335213231579	-0.311324284029036	3.9528695407008e-06	-10.5579047252379	3.78581537522067e-05	-0.00281161591267049	8.15549956435112e-05	1.00022200259699
485100	3946	696.491205974634	2.0614306328592e-06	13.0921103342333	8.28045768658256	-160079.422262511	-0.39873664522876	-0.398723609748356	6.81703571007982e-06	-14.0044016478975	7.01942172937352e-05	-0.00369231363589776	8.57464250911792e-05	1.00021654350067
605000	8451	777.817459305202	1.65289256198347e-06	13.312983737013	9.04204005654448	-44013.1432143719	-0.109630722216183	-0.109626511873994	4.94513876485874e-07	-3.7447262550866	1.45439400413019e-05	-0.000994460551089101	8.22826351583624e-05	1.00023593586138
1229302	35926	1108.73892328176	8.1346975763482e-07	14.0219570865963	10.4892165463288	556907.839437706	1.38718125029109	1.38723109485825	7.91227806459058e-05	39.2252826813599	0.000182957229705197	0.0125800212138005	8.22298321089371e-05	0.999938508617734
832000	5962	912.14034007931	1.20192307692308e-06	13.6315877198033	8.69316127423802	185104.976974126	0.461071603339517	0.461057490561767	8.93748794674955e-06	15.9947604656877	-7.22174142094444e-05	0.00422775137071787	8.4076030371534e-05	1.00020653735095
785000	7605	886.002257333467	1.27388535031847e-06	13.5734389967645	8.93656120469339	136706.796391682	0.340518037207937	0.340506335350114	4.80424587328528e-06	11.6929537713199	-4.79480370491271e-05	0.00309965020103765	8.28588672816174e-05	1.00022034841232
779900	28215	883.119470966415	1.28221566867547e-06	13.5669209853186	10.2476090304032	114067.842159083	0.284126874655124	0.284116721651806	3.17244874569344e-06	8.50316565437872	1.63778459342576e-05	0.00251881798503751	7.8589739489827e-05	1.00022155611283
710000	10547	842.614977317636	1.40845070422535e-06	13.4730202490175	9.26359673827661	59203.1766268931	0.147466924278419	0.147461316604371	8.80835680179301e-07	4.97096145495245	-1.6587186360321e-05	0.00132722921229278	8.10028816440718e-05	1.00023314285351
345992	3657	588.210846550793	2.89024023676848e-06	12.7541709323853	8.20439841814938	-298941.485446731	-0.744623753427746	-0.744610857001367	2.38445405160949e-05	-26.1986887838178	0.000133156846696368	-0.00690560852896168	8.6001857186657e-05	1.00015529575753
340000	2986	583.09518948453	2.94117647058824e-06	12.7367008965923	8.00168997809913	-304362.469518052	-0.758126939382146	-0.758114407093526	2.48920899205812e-05	-26.7826717173359	0.000140469855046759	-0.00705567388210647	8.6610367707207e-05	1.00015274870594
1078800	7560	1038.6529738079	9.2695587690026e-07	13.8913598702477	8.93062646917358	430545.091051579	1.0724292831195	1.07243554100873	4.76703109427858e-05	36.8361794799096	-0.000151472485329056	0.00976430922087576	8.28904794980144e-05	1.00005955477049
998000	7639	998.999499499374	1.00200400801603e-06	13.8135085552936	8.94102198354136	349677.862648649	0.870999988067505	0.870991815903548	3.14236335295845e-05	29.9026864680019	-0.000122359568940457	0.00792755244289101	8.28350469124352e-05	1.00012037592875
720000	6761	848.528137423857	1.38888888888889e-06	13.4870064909922	8.81892608709068	72425.0340128524	0.180400964611021	0.180394180282816	1.35832497319587e-06	6.22732916697709	-2.68681882953529e-05	0.0016481643184016	8.34679445909764e-05	1.00023392937302
538000	9728	733.48483283569	1.85873605947955e-06	13.1956138391439	9.18276360420595	-112099.860562991	-0.279225313865638	-0.279215306045114	3.17654167878844e-06	-9.46135339653449	3.36094648735426e-05	-0.00252044201662943	8.14778557707842e-05	1.00022487454423
531000	9072	728.697468089467	1.88323917137476e-06	13.1825173002241	9.11294802596753	-118541.609520944	-0.295270882936714	-0.295260405818972	3.5697074435185e-06	-10.0465066932242	3.74059240553071e-05	-0.00267187354477964	8.18815043303737e-05	1.00022384470897
456351	4225	675.537563722403	2.19129573508111e-06	13.0310175292432	8.34877453979127	-189065.849153869	-0.470937939435785	-0.470923692992946	9.48241724340098e-06	-16.5121259223994	8.16394739648673e-05	-0.00435473157447724	8.55036320043988e-05	1.00020653528628
658000	6200	811.17199162693	1.51975683890578e-06	13.3969602103075	8.73230457103318	10902.4407728955	0.0271565112202854	0.0271554563725616	3.09366559265573e-08	0.940686899448091	-4.19127623925939e-06	0.000248733803940745	8.38916963640911e-05	1.00023929994468
1350000	35326	1161.89500386223	7.40740740740741e-07	14.1156151504146	10.4723745157154	678116.434902993	1.68909495618379	1.68921664416981	0.000116762117029153	47.9793954703173	0.00021301851160947	0.0152826006617459	8.18442701438302e-05	0.999793706054154
985000	6815	992.47166206396	1.01522842639594e-06	13.8003969201542	8.82688134413063	337379.080420977	0.840365643730032	0.840356046346935	2.94614691114744e-05	28.9991861504073	-0.000124723691667885	0.00767604014929496	8.34279521034459e-05	1.00012912196816
780000	12082	883.176086632785	1.28205128205128e-06	13.5670491986658	9.39947202069869	127896.903228201	0.3185733678496	0.318562241015437	4.07000069280772e-06	10.6341168577212	-3.11247179153967e-05	0.00285296911703527	8.01993251348218e-05	1.00021993744186
599900	4109	774.532116829251	1.66694449074846e-06	13.3045182536412	8.32093496888341	-45418.1340305802	-0.113130550143884	-0.113126208819915	5.47850008624899e-07	-3.96941638653785	1.97381159162132e-05	-0.00104671673582996	8.56041247761221e-05	1.00023913717002
574950	29761	758.254574664736	1.73928167666754e-06	13.2620383594768	10.300954090533	-92197.7921564727	-0.229651728351666	-0.229643272127901	2.08579064590696e-06	-6.79687848293165	-1.66564123356607e-05	-0.00204236972313528	7.90909741095875e-05	1.00022641022858
399950	1435	632.416002327582	2.50031253906738e-06	12.899094818277	7.26892012819372	-243092.580240286	-0.60551214272494	-0.605497234856509	1.61520554626936e-05	-21.5922132680097	0.000121235657438405	-0.00568353061692557	8.80995756454296e-05	1.00018660313067
809950	5280	899.97222179354	1.23464411383419e-06	13.6047277963483	8.57168137670031	163635.353819668	0.407593770182468	0.407580558294782	7.02961007124676e-06	14.1990944697052	-6.65178634068979e-05	0.00374944112052207	8.46192954629737e-05	1.00021430534292
649950	23477	806.194765549864	1.53857989076083e-06	13.3846507158362	10.0637764974655	-11850.1556500362	-0.0295170509165869	-0.0295159045312684	3.38804140015229e-08	-0.913300258736462	-3.54824855111861e-07	-0.000260298990980682	7.7767654369699e-05	1.00023315315517
590000	20000	768.114574786861	1.69491525423729e-06	13.2878778158819	9.90348755253613	-68841.2549286996	-0.171473773842787	-0.171467304301976	1.14460176420952e-06	-5.43325845690138	3.67959402236381e-06	-0.0015129543260708	7.78493845770284e-05	1.00022879759077
545000	12255	738.24115301167	1.8348623853211e-06	13.2085410736454	9.41368929596221	-107250.31846429	-0.267145590452219	-0.267135947051473	2.85903355640754e-06	-8.90754306416482	2.56551957208666e-05	-0.00239116170502588	8.01158478319933e-05	1.00022453855735
530000	35818	728.010988928052	1.88679245283019e-06	13.1806322855283	10.4862058393267	-142302.253378542	-0.354455435542055	-0.354443388180426	5.16160707301429e-06	-10.0311189713567	-4.63810036852388e-05	-0.00321286669806892	8.21591566301023e-05	1.00021814210215
749950	6955	865.996535789838	1.33342222814854e-06	13.5277618166235	8.84721610435754	102209.941479076	0.254591122645153	0.254581867614873	2.70064566641578e-06	8.77775524485737	-3.74421881904675e-05	0.00232398335596611	8.33249192366126e-05	1.00022876729931
714000	12871	844.985206971104	1.40056022408964e-06	13.4786382413217	9.46273199764938	61225.4701913491	0.152504088412039	0.152498298148406	9.28400208094171e-07	5.0648973987473	-1.37410900616452e-05	0.00136259290367703	7.98302667188099e-05	1.00023173487876
552500	9607	743.303437365925	1.80995475113122e-06	13.222208712374	9.17024727840974	-97496.890477491	-0.242851335409095	-0.242842452023593	2.40499628642621e-06	-8.23513649179232	2.95141911852249e-05	-0.00219308930161101	8.15507567436875e-05	1.00022790080747
542000	12632	736.206492772238	1.8450184501845e-06	13.2030212804218	9.44398855593548	-110571.142614978	-0.275417276054042	-0.275407382107814	3.03211234968161e-06	-9.16112447375596	2.54497695860749e-05	-0.002462476195035	7.9938907601951e-05	1.00022366360157
443000	3398	665.582451691749	2.25733634311512e-06	13.0013250490273	8.13094230223188	-201713.078404215	-0.502440692636457	-0.502426092074679	1.08857033410767e-05	-17.7056250437713	9.11016660434195e-05	-0.00466584840923833	8.62341776998355e-05	1.00020249718096
431000	5150	656.505902486794	2.32018561484919e-06	12.9738633690859	8.54675199365778	-215204.017162853	-0.536044438560702	-0.536029588630518	1.2173681251961e-05	-18.6887680507521	8.81515624094865e-05	-0.00493416796861767	8.47253819672386e-05	1.00019556081321
372000	8460	609.918027279076	2.68817204301075e-06	12.8266491332553	9.04310445260027	-277020.802146351	-0.690020941471928	-0.69000688957534	1.9588766536398e-05	-23.5681545643167	9.14804476307595e-05	-0.00625906841560779	8.2276689573425e-05	1.00016375210766
335000	42123	578.791845139511	2.98507462686567e-06	12.7218858108072	10.6483491887828	-342667.760726264	-0.853540650251129	-0.85353164288014	3.17748394109924e-05	-23.0034757496251	-0.00016350613488742	-0.00797172111629711	8.722220456565e-05	1.00012944640501
249000	128502	498.998997994986	4.01606425702811e-06	12.4252081754468	11.7636997473986	-502175.63688627	-1.2510174543786	-1.25104493470972	0.000272872806003646	-10.5878795629299	-0.00128033360506642	-0.0233617120174686	0.00034858773160643	1.00026081793432
48475	14240	220.17038856304	2.06291903042806e-05	10.7888034801109	9.56381018496597	-605464.538461947	-1.50812710658539	-1.5082018294695	9.01443603406635e-05	-49.6453213767151	0.000116006805544009	-0.0134278288112841	7.92607616549576e-05	0.999881088651297
1125000	6811	1060.66017177982	8.88888888888889e-07	13.9332935936207	8.82629423124132	477382.484390745	1.18909518305996	1.18911431829113	5.89883784853632e-05	41.0341003343999	-0.0001765265275172	0.0108618853808642	8.34309097134636e-05	1.00001906604213
741200	6582	860.929730001235	1.34916351861846e-06	13.5160257733933	8.79209392950328	93777.3616599963	0.233586740588228	0.233578156020202	2.28095554758427e-06	8.07221895755011	-3.51920690713373e-05	0.00213578458438399	8.36015125121834e-05	1.00023063867365
555000	8050	744.983221287567	1.8018018018018e-06	13.2267233927286	8.99342737041261	-93671.8952450719	-0.233323915486649	-0.233315339464788	2.24723903196694e-06	-7.98982025966682	3.18543627656398e-05	-0.00211994048811904	8.25514869333106e-05	1.00022960740409
1100000	7829	1048.80884817015	9.09090909090909e-07	13.9108207377686	8.96559006690791	451516.174084642	1.12466529417917	1.12467687468662	5.23086523417966e-05	38.5656431300046	-0.000155937326734571	0.0102283654193439	8.27029537726395e-05	1.0000415200563
575000	8050	758.287544405155	1.73913043478261e-06	13.2621253197795	8.99342737041261	-73671.8952450719	-0.183506643213848	-0.183499750152004	1.39006253921397e-06	-6.28390404247847	2.50530991246513e-05	-0.00166730807669707	8.25514869333106e-05	1.00023283685818
293504	3073	541.760094506784	3.40710859136502e-06	12.5896465467775	8.03040956213048	-350932.505860518	-0.874126748809008	-0.874118732723443	3.30616383838707e-05	-30.8643675788527	0.000161230648961019	-0.00813154745546453	8.65302514256428e-05	1.00012322332578
940000	88427	969.535971483266	1.06382978723404e-06	13.7536351542462	11.3899326318558	222927.885232674	0.555310802665584	0.555295872869554	2.81942544073105e-05	9.46287064411137	0.000353983394570261	0.00750902635442323	0.000182826421174591	1.00029042865744
825000	217800	908.295106229247	1.21212121212121e-06	13.6231386653168	12.291332489481	-2167.55998489568	-0.0054015614154675	-0.00540135145244146	1.45301071736369e-08	0.0575571306658019	-1.01765428935029e-05	-0.000170463941065221	0.000995010889487191	1.00115165511874
535000	8321	731.43694191639	1.86915887850467e-06	13.1900220258781	9.02653771890043	-113902.514196893	-0.283715602218617	-0.283705461336262	3.3153985447522e-06	-9.69894889072395	3.79937068306104e-05	-0.00257494137547861	8.23689491903918e-05	1.00022537279122
530000	10060	728.010988928052	1.88679245283019e-06	13.1806322855283	9.21632244365373	-120382.390053783	-0.299855924676299	-0.299845316671124	3.65444934403938e-06	-10.1390983076679	3.51341238740331e-05	-0.00270340185013338	8.12814368074184e-05	1.00022282009254
911667	8305	954.812547047849	1.09689173788236e-06	13.7230300708008	9.0246130220474	262778.101682181	0.654544355692409	0.654529812598308	1.76483365141596e-05	22.3781427549935	-8.77539916961258e-05	0.00594096831809964	8.23796284785965e-05	1.00017127328796
657271	6670	810.722517264693	1.5214424491572e-06	13.395851693394	8.80537513890967	9773.47432508756	0.0243444035556993	0.0243434578023924	2.47557705419934e-08	0.840827872535511	-3.64708822719504e-06	0.000222503245416475	8.35356557853328e-05	1.00023896631278
630000	9627	793.725393319377	1.58730158730159e-06	13.3534750983677	9.17232692977797	-20013.9103263339	-0.049851895750734	-0.0498499627266734	1.01328668572783e-07	-1.69027416521161	6.04899661737406e-06	-0.000450157329427343	8.15386585517925e-05	1.00023667434131
450000	4949	670.820393249937	2.22222222222222e-06	13.0170028617465	8.50694081495189	-196032.967681982	-0.488291957503991	-0.488277502035802	1.01210992560053e-05	-17.0449237818228	8.12438048178491e-05	-0.00449899989148728	8.48910035922658e-05	1.00020333362801
450000	7350	670.820393249937	2.22222222222222e-06	13.0170028617465	8.90245559220688	-198076.200535571	-0.493380920987794	-0.493366410673115	1.01077475336154e-05	-16.9689996242873	7.06839622893435e-05	-0.00449603225197376	8.30392874283336e-05	1.00020070445614
409000	8345	639.531078212779	2.44498777506112e-06	12.9214704350249	9.02941783609594	-239922.938015505	-0.597615257052164	-0.597600322899011	1.47071425630625e-05	-20.426683514837	7.98913979460559e-05	-0.00542335828093087	8.23529532811221e-05	1.00018233252649
368250	10316	606.836056937951	2.71554650373388e-06	12.8165173343249	9.24145136700124	-282350.244118972	-0.703295450737537	-0.703281634152924	2.00669587389943e-05	-23.7421553611668	8.06715106426588e-05	-0.00633500912331071	8.11335912334599e-05	1.00015973237543
345492	3657	587.785675225247	2.89442302571405e-06	12.7527247670737	8.20439841814938	-299441.485446731	-0.745869187383349	-0.745856323207882	2.39243704576959e-05	-26.2425078756121	0.000133379560593869	-0.00691715912881847	8.6001857186657e-05	1.00015500707235
755000	5580	868.907359849138	1.32450331125828e-06	13.5344730282312	8.62694405537536	108430.056087025	0.270084727951726	0.270074995030804	3.07775284235712e-06	9.39143261948857	-4.32966806948747e-05	0.00248093975065324	8.4377574173771e-05	1.00022855603339
693350	8560	832.676407735922	1.44227302228312e-06	13.449290201182	9.05485546913579	44244.0986094343	0.110205996575021	0.110201764681296	4.99281536443989e-07	3.76180502328259	-1.45045902784658e-05	0.000999242905912373	8.22108889259689e-05	1.00023584442407
426000	3264	652.686754883229	2.34741784037559e-06	12.9621946252515	8.090708716084	-218599.045416968	-0.544501443974759	-0.544486553174352	1.28025439468449e-05	-19.203431709807	9.94306113972814e-05	-0.00506000864012316	8.63556373707083e-05	1.00019577036906
691945	4130	831.832314832743	1.4452015694889e-06	13.4472617516723	8.32603268595508	46608.9951281348	0.116096826189622	0.116092374104791	5.76832886135019e-07	4.07297237212066	-2.02321722650821e-05	0.00107404715554867	8.55858842744228e-05	1.00023901317611
690000	22651	830.662386291807	1.44927536231884e-06	13.4444468765734	10.027959280047	28902.7641071752	0.0719926700422015	0.0719898860513093	2.0146260574331e-07	2.24028520828761	2.92833743184923e-07	0.000634739355538079	7.77345555562355e-05	1.00023244948819
639000	427746	799.374755668454	1.56494522691706e-06	13.3676597333597	12.9662848404541	-366830.01924338	-0.915528580927805	-0.915522822184311	0.00169219666756091	50.9920108036554	-0.00358191943040522	-0.0581751730472673	0.00402148993178046	1.00406298990065
533990	4729	730.746193968877	1.87269424521058e-06	13.1881323911752	8.46146904264388	-111855.74934471	-0.27861776752686	-0.278607777811221	3.30235673717259e-06	-9.73889733972242	4.69476629251876e-05	-0.00256987156580464	8.50745022362476e-05	1.00022852501412
819950	7666	905.510905511358	1.21958656015611e-06	13.6169986417716	8.9445502459405	171604.885852712	0.427444422666742	0.427430842743514	7.56624543614285e-06	14.6723135052537	-5.99369961509139e-05	0.00388992665330644	8.28161702358064e-05	1.00020992377957
488922	3934	699.229576033508	2.04531602177853e-06	13.0999582465316	8.277411998949	-156247.210353205	-0.389191114822727	-0.389178277623803	6.49534790634937e-06	-13.6701438596532	6.85587776041285e-05	-0.00360414190184763	8.57569515508873e-05	1.00021772372826
460000	7107	678.232998312527	2.17391304347826e-06	13.0389817684653	8.86883549282689	-187869.40937213	-0.467957230975734	-0.467943023797426	9.11203736565176e-06	-16.1189352745826	6.81365952179865e-05	-0.00426883686529887	8.32141194129521e-05	1.00020468034199
4e+05	3107	632.455532033676	2.5e-06	12.8992198260901	8.04141290939305	-244465.439603551	-0.608931270295745	-0.608916376533206	1.60381922336106e-05	-21.4962014610016	0.000112116602843858	-0.00566346319693552	8.64990402777646e-05	1.00018435639545
2988000	207781	1728.58323490655	3.34672021419009e-07	14.9101148252348	12.2442399193957	2169358.53329295	5.40579563812038	5.41173628841958	0.0132123059005401	-46.00246325169	0.00966233083292001	0.162735128015878	0.000903434840232279	0.996516574134456
732990	5245	856.148351630721	1.36427509242964e-06	13.5048873382109	8.5650305208304	86705.1385551436	0.215970901130309	0.215962897482662	1.9742984672984e-06	7.52526398379522	-3.53184734727439e-05	0.00198703404061668	8.46477774728729e-05	1.00023291689505
612000	8413	782.304288624318	1.63398692810458e-06	13.3244875614945	9.03753340755081	-36980.8055015704	-0.0921141316016804	-0.0921105813271591	3.49220051753096e-07	-3.14715017768216	1.22538412461566e-05	-0.000835695079445814	8.23077815716511e-05	1.00023651061071
569000	8525	754.320886625844	1.75746924428822e-06	13.2516357131085	9.05075830215172	-80076.1166550906	-0.199458653618883	-0.19945120871465	1.63592046847709e-06	-6.80987666014531	2.63186597150156e-05	-0.00180875556529294	8.22338645927766e-05	1.00023156904613
5e+05	10260	707.106781186548	2e-06	13.1223633774043	9.23600811872476	-150552.588542211	-0.375005704871968	-0.374993177552158	5.70759764166716e-06	-12.6641016110703	4.32172433694982e-05	-0.00337852521544506	8.11656638506613e-05	1.00021481697158
5e+05	10260	707.106781186548	2e-06	13.1223633774043	9.23600811872476	-150552.588542211	-0.375005704871968	-0.374993177552158	5.70759764166716e-06	-12.6641016110703	4.32172433694982e-05	-0.00337852521544506	8.11656638506613e-05	1.00021481697158
442500	3117	665.206734782504	2.25988700564972e-06	13.0001957434301	8.04462627976734	-201973.949527973	-0.503090552547085	-0.503075945879504	1.0946244424681e-05	-17.758786008016	9.25807363902166e-05	-0.00467880514878558	8.64898710806141e-05	1.00020265132346
435000	8441	659.545297913646	2.29885057471264e-06	12.9831013100708	9.04085606398372	-214004.63328995	-0.533056284311936	-0.533041450967768	1.16921657013765e-05	-18.209083287322	7.07681713647022e-05	-0.00483560027198548	8.22892459204911e-05	1.0001936208247
410000	2805	640.312423743285	2.4390243902439e-06	12.9239124386805	7.9391588179568	-234208.439886024	-0.583382513920669	-0.583367554266973	1.4768119393258e-05	-20.6320037528754	0.000109109013581744	-0.00543458590996928	8.67782097428223e-05	1.00018937305384
389000	7200	623.698645180507	2.5706940874036e-06	12.8713346226006	8.88183630500415	-258948.551669249	-0.645005717187578	-0.64499107523333	1.72973339291915e-05	-22.2045866767006	9.33380211365825e-05	-0.00588158968676699	8.31468738529821e-05	1.00017396850433
825000	9394	908.295106229247	1.21212121212121e-06	13.6231386653168	9.14782646658694	175184.370912686	0.436360185201036	0.436346452652689	7.77706373301146e-06	14.8169541618968	-5.39266546554567e-05	0.00394374802487866	8.16807927064515e-05	1.00020759034227
798778	11369	893.743811167384	1.25191229603219e-06	13.5908383388326	9.33864563212911	147281.66083945	0.366858164342903	0.366845823005248	5.42141726557559e-06	12.3018720206749	-3.83607952833225e-05	0.00329273518886316	8.05585174990208e-05	1.00021514966426
710000	18155	842.614977317636	1.40845070422535e-06	13.4730202490175	9.80670128384844	52728.8261270572	0.13134002389135	0.131335006515134	6.73916588409575e-07	4.21346079563156	-5.15167446308923e-06	0.00116091782675912	7.81282377269185e-05	1.00023096658172
494500	5683	703.206939669967	2.02224469160768e-06	13.1113024300449	8.64523454129712	-152157.596134516	-0.379004150286833	-0.3789915338113	6.05479359513407e-06	-13.170441508884	6.03814196636826e-05	-0.00347976737497842	8.42955786803697e-05	1.00021747894965
862080	9292	928.482633117066	1.15998515219005e-06	13.6671033527641	9.1369090938903	212351.172141784	0.528937594385187	0.528922785720443	1.14358745227432e-05	17.9720412942474	-6.58871363097615e-05	0.00478230785111037	8.17438340014637e-05	1.00019375550286
630000	11900	793.725393319377	1.58730158730159e-06	13.3534750983677	9.38429367909962	-21948.2161473285	-0.0546699511272446	-0.0546678323515977	1.1999320219971e-07	-1.82703635514904	5.43707852184312e-06	-0.000489865086577573	8.02886946858845e-05	1.00023534566191
1075000	130244	1036.82206766639	9.30232558139535e-07	13.8878312195439	11.7771648932955	322341.934279514	0.803020222673735	0.803009136001012	0.000115319582564958	6.49687443444884	0.00083531312151977	0.0151865992461914	0.000357540124560461	1.00041291453859
884670	6025	940.568976736954	1.13036499485684e-06	13.6929699730966	8.70367275835886	237721.364450271	0.592131933771078	0.592116986486786	1.47320158268916e-05	20.533311342925	-9.23861255616877e-05	0.00542794105915995	8.4026971670252e-05	1.00018502155222
645000	7458	803.11892021045	1.55038759689922e-06	13.3770055957779	8.91704256073877	-3168.10771932236	-0.00789132586397933	-0.00789101913196328	2.58337699163533e-09	-0.271226337055674	1.12234030190383e-06	-7.18773422757456e-05	8.29624934462448e-05	1.00023847545108
645000	7458	803.11892021045	1.55038759689922e-06	13.3770055957779	8.91704256073877	-3168.10771932236	-0.00789132586397933	-0.00789101913196328	2.58337699163533e-09	-0.271226337055674	1.12234030190383e-06	-7.18773422757456e-05	8.29624934462448e-05	1.00023847545108
488394	6127	698.851915644509	2.04752720139887e-06	13.0988777361309	8.72046051272565	-158641.436778828	-0.395154458419525	-0.395141496366577	6.55466221541855e-06	-13.6941118372752	6.12650305845245e-05	-0.00362056133876937	8.39479469193707e-05	1.00021518676025
467607	5234	683.817958231575	2.13854796870021e-06	13.0553834785279	8.56293108309009	-178668.500527993	-0.445039335368178	-0.445025462014428	8.38426727989608e-06	-15.5079447028001	7.28259702143305e-05	-0.004094812463873	8.46567410967576e-05	1.00020937746589
869000	45738	932.201694913713	1.15074798619102e-06	13.6750984042475	10.7306847412163	188255.901595383	0.468921752868703	0.46890753287844	1.00041639818722e-05	12.2749433074872	0.000106150399465422	0.00447293130758062	9.09851513438007e-05	1.00021231313726
830000	8319	911.04335791443	1.20481927710843e-06	13.6291809797728	9.02629733428389	181099.187787991	0.451093336447648	0.451079369497242	8.381257090769e-06	15.4210271472655	-6.04167430864941e-05	0.00409407818451546	8.23702834299122e-05	1.00020624661971
782500	4921	884.590300647707	1.2779552715655e-06	13.5702492013964	8.50126704086598	136490.860106398	0.339980518709996	0.339968830490096	4.90789676350613e-06	11.8698186819843	-5.66588670410626e-05	0.00313290897131891	8.49142290361272e-05	1.000222461288
597500	5390	772.981241687015	1.67364016736402e-06	13.3005095627878	8.59230066390304	-48908.2553489674	-0.121823914190405	-0.121819248935256	6.27311894405315e-07	-4.24103664402642	1.97521979070192e-05	-0.00112005700696102	8.45301630928911e-05	1.00023774520031
555254	5909	745.153675425412	1.80097757062534e-06	13.2271809456929	8.68423189134568	-91595.9204264404	-0.228153124002521	-0.228144716876033	2.18950263819309e-06	-7.91731250619091	3.58519442627116e-05	-0.00209253018180823	8.41174494207426e-05	1.00023154496316
350000	8400	591.607978309962	2.85714285714286e-06	12.7656884334656	9.03598698483141	-298969.742599823	-0.7446927658803	-0.744679871233966	2.2826871566262e-05	-25.4450735065189	9.91588745965629e-05	-0.00675663837432464	8.23164001922719e-05	1.0001515934407
1314574	45738	1146.54873424552	7.60702706732371e-07	14.0890232167368	10.7306847412163	633829.901595384	1.57879049717926	1.57888211105502	0.00011340417661489	41.3279267355746	0.000357392765258885	0.0150610317180547	9.09851513438007e-05	0.999858894435319
854697	9616	924.498242291461	1.1700052767238e-06	13.6585022991444	9.17118365677499	204692.45059053	0.509860720636643	0.50984605331861	1.06000403985981e-05	17.2884949908174	-6.19201719691854e-05	0.00460422209243087	8.1545310183084e-05	1.00019663883474
750000	6472	866.025403784439	1.33333333333333e-06	13.5278284855125	8.77524045873833	102670.970828632	0.255739530285806	0.255730239333864	2.73682074375282e-06	8.84378978916318	-3.88004740762314e-05	0.00233949648059796	8.36843557559056e-05	1.00022903570224
650000	348915	806.225774829855	1.53846153846154e-06	13.3847276418718	12.7625836185121	-288745.434036681	-0.720146027118557	-0.72013255094266	0.000685653235987039	27.9155895703418	-0.00226821621420198	-0.0370304624548635	0.002637221113051	1.00271924833675
625000	3220	790.569415042095	1.6e-06	13.3455069287185	8.07713663853845	-19561.6017495137	-0.0487253756857477	-0.0487234861325616	1.02567574412068e-07	-1.7189014161454	8.91831331273738e-06	-0.000452900915204026	8.63957074803091e-05	1.00024155023018
6e+05	5819	774.596669241483	1.66666666666667e-06	13.3046849341983	8.66888370465667	-46773.3311066474	-0.116506083887436	-0.116501616539473	5.71418696357742e-07	-4.04520935185341	1.84087119602492e-05	-0.00106899473886587	8.41880923078418e-05	1.00023760012751
415000	5706	644.204936336256	2.40963855421687e-06	12.9360337992128	8.64927353177345	-231677.168960685	-0.577076728291017	-0.577061766190225	1.40340991658526e-05	-20.0506472594302	9.18097443503247e-05	-0.00529780547770532	8.42773385078799e-05	1.00018800951737
618000	8318	786.129760281342	1.61812297734628e-06	13.3342437364398	9.02617712030286	-30899.9612195667	-0.0769675821164112	-0.0769646079603424	2.44003212701578e-07	-2.63122176507591	1.03093186535075e-05	-0.000698547572727378	8.23709506216193e-05	1.00023697209149
618000	8318	786.129760281342	1.61812297734628e-06	13.3342437364398	9.02617712030286	-30899.9612195667	-0.0769675821164112	-0.0769646079603424	2.44003212701578e-07	-2.63122176507591	1.03093186535075e-05	-0.000698547572727378	8.23709506216193e-05	1.00023697209149
564000	7000	750.999334220744	1.77304964539007e-06	13.2428095304802	8.85366542803745	-83778.3531808201	-0.208680528820633	-0.208672770234514	1.81373290841862e-06	-7.19284649031076	3.05997903667555e-05	-0.00190451991034875	8.32920011823178e-05	1.00023204216331
532449	4018	729.691030505378	1.87811414802169e-06	13.1852423973311	8.29853954537488	-112791.693718345	-0.280949165796301	-0.280939106736013	3.38188986839597e-06	-9.86314778362406	4.92639479765197e-05	-0.00260063365486656	8.56834113780654e-05	1.00022893122568
525000	7248	724.568837309472	1.9047619047619e-06	13.1711535415738	8.88848084772282	-122989.399306472	-0.306349905509961	-0.306339114644672	3.90038119375593e-06	-10.5430737426463	4.41899436548282e-05	-0.00279288611462667	8.31123287796043e-05	1.00022403930798
515000	22886	717.635004720366	1.94174757281553e-06	13.1519221796459	10.0382806488777	-146297.219116729	-0.364405543253897	-0.364393259019656	5.16204560998994e-06	-11.3213302306863	-2.30681050542359e-06	-0.0032130040732142	7.77406415029027e-05	1.00021260988886
339942	12712	583.045452773624	2.9416782862959e-06	12.7365302938052	9.45030170821655	-312697.22201035	-0.778885100576904	-0.778873191150642	2.42387622994047e-05	-25.8944905119585	7.13724285568718e-05	-0.00696247385154507	7.9902237397538e-05	1.00014107725019
